img_url,img_caption,img_desc
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23595848_302368923598885_1926544779332550656_n.jpg,"🐛🐛🐛🐛🐛🐛",I think it's a woman standing in front of a tree 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23966796_572337459773174_4660243308063227904_n.jpg,"Thankful for my amazing family and fianc�::. Wouldn’t trade these weirdos for anything 💕🦃",I think it's a group of people standing in front of a crowd posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/23161197_155781868354697_4874710820656775168_n.jpg,"LS EW amiright �::",I think it's a woman posing for a picture and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22582553_690677604463483_4787261335140302848_n.jpg,"picked the best way to spend fall break in charleston 🍂",I think it's a woman standing in front of a fence and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22802576_127311854642172_2110399487322095616_n.jpg,"Can't tame the beast 🦍",I think it's a man and a woman taking a selfie 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21827110_117082595635581_6625743101468082176_n.jpg,"Yummy food & pretty friends💕",I think it's a couple of people sitting at a table posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23823761_1348513918588560_4831101681238278144_n.jpg,"We are so { thankful } for our sisters and all the places we got to travel with them this break! 🌟🍂🌻 #thanksgiving",I think it's a man standing in front of a mountain and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23507044_139773863339218_4730105718546366464_n.jpg,"catch me in the spranngggs",I think it's person wearing a bikini and standing on a dirt road 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/20482521_1466476306746654_4921922273700478976_n.jpg,"We escaped #brobotics #checkthevlog",I think it's a group of people posing for a photo and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/20478769_1012398738862917_3983476996175822848_n.jpg,"Sunburnt but Phuket because we're in Thailand",I think it's a small boat in a body of water 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21984858_1718129278250519_3503677837238337536_n.jpg,"Beyond proud to have worked on this set! 🎭🎨",I think it's a person holding a sign 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23421342_131962284239721_8819299804250112000_n.jpg,"~little~ recollection of game day",I think it's a woman holding an umbrella and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23969772_171908330065111_1992381826206793728_n.jpg,"❤️ Crushing on this cape from @ellsworthandivey 🎄",I think it's a woman wearing a red hat and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23667734_1033639386778672_1990423200860733440_n.jpg,"Happy holidayz",I think it's a close up of a small room 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/20582813_110806716234673_1721393235487621120_n.jpg,"got riles and I some new shoes :) catch us on a sidewalk near u! Away from dirt and water and not when it rains and only on pavement",I am not really confident but I think it's a person riding a skate board 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22070619_405432546538652_542350087678853120_n.jpg,"123 more days 🐾⚾️",I think it's a man and a woman standing in front of a building and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21689287_487391154980093_9205691971484516352_n.jpg,"AHUH @bretmanrock",I think it's a close up of a woman and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/22858395_479055659158210_878880609479426048_n.jpg,"Thanks for being by my side 😊 literally everyday lol ❤️",I think it's a woman posing for a picture and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22220667_817707898389958_6586626948812767232_n.jpg,"Nothin better than a laid-back weekend full of good food endless wine & this guy",I think it's a person standing posing for the camera and he seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e15/22580572_123817305003420_5125899972918640640_n.jpg,"Hey there 200 lb. push jerk 👋🏼 training for the 2018 @thewodapalooza and the 2018 Open has officially begun💪🏼 #passion #crossfitgames #Wodapalooza2018 #crossfitteens @thewodapalooza @crossfitgames @kft_brands",I think it's a woman standing in front of a plane 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/18298604_1627675193929215_8087018020699897856_n.jpg,"Feeling cheesy 🧀",I think it's a woman in a pink dress posing for a picture and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22069184_1888292078165857_1745585304502272000_n.jpg,"brb lemme kiss my gf real quick",I think it's a woman sitting on the floor 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23667582_845914065578253_4384275626182311936_n.jpg,"thanksgiving is only 6 days away!! perfect jumpsuit for thanksgiving bc it’s cute and trendy but loose enough to eat 4 plates of food. check out material girls new line at macy’s now!! • • • @materialgirl @macys #materialgirlstyle #mgoncampus #ad @internqueen",I think it's a person standing posing for the camera and he seems :neutral_face: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22710651_1473770282660273_8208453423515828224_n.jpg,"look around bro look at life 🌸🙂",I think it's a woman sitting in a field and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22071241_1254594251307157_5043828022679961600_n.jpg,"love her almost as much as I love food ya feel",I think it's a woman standing on a sidewalk and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21985294_178001572772653_3439054320488677376_n.jpg,"happy (almost) birthday to the most extra & one of the most awesome friends i have!! love u crazy 💞",I think it's a woman posing for a picture and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23101382_157503711654224_8921900349543940096_n.jpg,"💖😻⭐️‼️👽",I think it's a couple of people posing for the camera and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23823306_162346767703010_3448514226476285952_n.jpg,"Grateful for travel and adventure and all these beautiful humans 🍁🦃🙆🏼thankful for Mykonos parties getting my Australian visa and volcanoes and hot springs in Greece 🇬🇷 #thanksgiving",I think it's a man sitting in a boat on a body of water 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22858254_1970237123246960_1690935122720718848_n.jpg,"We loved having the beautiful NLC Tara here this week to meet our chapter and share her knowledge!!",I really can't describe the picture :flushed_face:
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22802417_191082844795011_5995485281032077312_n.jpg,"Halloween: the only time I actually get to wear my dirndl 🍻",I think it's a woman posing for a picture and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21042511_118904255435801_6971851692396511232_n.jpg,"We back we beefy we ready to take on another year at the best place in the universe 🥕🍳",I think it's a group of people posing for a photo and they seem :neutral_face: :neutral_face: :neutral_face: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :neutral_face: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22221437_129188367734614_8718111422728372224_n.jpg,"Thanks for always having my back 💓 #bonding #ducksgogreek",I think it's a woman standing on the side of a road and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/24126750_1367874806671857_7966739578994294784_n.jpg,"Monday vibes 💕💫 #AOE #scualphaphi",I think it's person standing in front of a statue and he seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/20181024_271482066666482_7528589722948468736_n.jpg,"Guess I'm not the girlfriend that crashes your family vacation anymore 😘 #Newport #vacation",I think it's a man and a woman standing on a beach posing for the camera and he seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21148120_1913783045503978_4059179441195057152_n.jpg,"the feeling when @samsardina hits you with a caption",I think it's a man wearing sunglasses taking a selfie 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22860833_358254521266861_2176421527027712000_n.jpg,"Baywatch babes 💋 Love you ladies 😘 Happy Halloween everyone �::. . . . #wheresthepumpkinemoji #happyhalloween #savedallthelives #cprcertified #fitness #getsweaty #crossfit #weightlifting #charlottenc",I think it's a group of people posing for a photo and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :neutral_face: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23421734_1911440432440921_443983589864898560_n.jpg,"Gotta love a sunny Saturday in Death Valley! #geauxtigers #views",I think it's a woman wearing glasses and smiling at the camera 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22344247_175386213036832_1847506901365948416_n.jpg,"hey mtv welcome to my crib",I think it's a woman standing in front of a building and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/18161209_195597380951711_8462513353393176576_n.jpg,"Found myself a prom date and a new favorite mode of transportation!",I think it's a man standing in front of a helicopter and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/20902790_504280293251278_2323774489084559360_n.jpg,"Color coded",I think it's a woman in a bikini standing in the grass and she seems :neutral_face: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/23101625_128353727872492_2167570170661306368_n.jpg,"down here all the fish ain't happy #underthesea #catsofinstagram #petcostume #halloween #ragdoll #rescuecat #adoptdontshop #littlemermaid",I think it's a group of stuffed animals sitting on a couch 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23824802_197636287473272_5887556145907761152_n.jpg,"thankful for beedle & booter",I think it's a group of people posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/20766880_264267947399862_7513453790045929472_n.jpg,"one last weekend at the lake before college !!",I think it's person sitting next to a body of water and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/23098901_1753804448255119_8176695288572936192_n.jpg,"🌈",I think it's a woman walking down a street next to a tree and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21688780_117223628939067_8871078108904554496_n.jpg,"This pic explains her first stubbies quite well ❤️",I think it's a woman talking on a cell phone 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22858402_357652037979043_7167089833246982144_n.jpg,"Camp Green Lake for the night..",I think it's a group of people posing for a photo and they seem :neutral_face: :neutral_face: :neutral_face: :neutral_face: :neutral_face: :neutral_face: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21042593_1383058365076670_1107950418173886464_n.jpg,"What do you call a fish with no tail?",I think it's a woman standing next to a motorcycle in front of a building and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21479691_2375004866057435_9005677264360177664_n.jpg,"Cheers to 19 years & getting riskay",I think it's a woman in a wedding dress posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23734666_134936570443546_5016986156412174336_n.jpg,"Had the most amazing time this past weekend celebrating Mickey Mouse's birthday with our sisters! ✨ Moments like these are what have us so thankful this holiday season! 💗❤️",I think it's a group of people posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
